vtkOriginalIndices,Points:0,Points:1,Points:2,vy mag (cm/s),velocity:0,velocity:1,velocity:2
520,-1.77816,-1.96946,10.999,0,0,0,0
521,-1.66268,-2.14071,11.0558,0,0,0,0
522,-1.5814,-2.22138,11.0681,0,0,0,0
523,-1.58024,-2.10442,10.9306,0,0,0,0
524,-1.48784,-2.21285,10.9733,0,0,0,0
525,-1.45522,-2.32136,11.0921,0,0,0,0
526,-1.26846,-2.33991,11.0669,0,0,0,0
527,-1.13197,-2.35861,11.1098,0,0,0,0
528,-0.878714,-2.34943,11.2522,0,0,0,0
529,-0.770873,-2.31309,11.3511,0,0,0,0
530,-0.582852,-2.19068,11.5635,0,0,0,0
531,-0.667751,-2.256,11.4494,0,0,0,0
532,-0.579079,-2.1801,11.7053,0,0,0,0
533,-0.468005,-2.08484,11.6319,0,0,0,0
534,-0.412625,-2.00935,11.7512,0,0,0,0
535,-0.289453,-1.68222,11.9572,0,0,0,0
536,-0.339279,-1.6623,12.1136,0,0,0,0
537,-0.35671,-1.76397,12.0645,0,0,0,0
538,-0.357338,-1.83802,11.9694,0,0,0,0
539,-0.269679,-1.52487,12.0277,0,0,0,0
540,-0.327989,-1.52966,12.1703,0,0,0,0
541,-0.276725,-1.37447,12.1066,0,0,0,0
542,-0.340339,-1.4367,12.2338,0,0,0,0
543,-0.331969,-1.30143,12.2409,0,0,0,0
544,-0.303546,-0.981707,12.1526,0,0,0,0
545,-0.245018,-1.12818,12.0608,0,0,0,0
546,-0.511839,-0.455415,12.2141,0,0,0,0
547,-0.593122,-0.426218,12.3032,0,0,0,0
548,-0.444908,-0.579418,12.2032,0,0,0,0
549,-0.565288,-0.352526,12.2042,0,0,0,0
550,-0.64962,-0.281229,12.2493,0,0,0,0
551,-0.763883,-0.156423,12.2627,0,0,0,0
552,-1.24534,0.193895,12.2211,0,0,0,0
553,-1.34249,0.218647,12.2266,0,0,0,0
554,-1.40982,0.255093,12.1382,0,0,0,0
555,-1.50921,0.256336,12.0263,0,0,0,0
556,-1.6073,0.227506,11.9119,0,0,0,0
557,-1.76059,0.14013,11.9585,0,0,0,0
558,-1.68549,0.190952,11.7782,0,0,0,0
559,-1.829,0.0955654,11.8486,0,0,0,0
560,-1.79141,0.119354,11.7162,0,0,0,0
561,-1.70385,0.179482,11.6446,0,0,0,0
562,-1.79262,0.111444,11.5814,0,0,0,0
563,-1.92359,-0.00161282,11.5851,0,0,0,0
564,-2.03499,-0.114109,11.5951,0,0,0,0
565,-2.07048,-0.183646,11.4866,0,0,0,0
566,-2.10005,-0.267074,11.3709,0,0,0,0
567,-2.10114,-0.319915,11.2649,0,0,0,0
568,-2.1402,-0.427992,11.2238,0,0,0,0
569,-2.22386,-0.531933,11.3451,0,0,0,0
570,-2.21897,-0.597255,11.2687,0,0,0,0
571,-2.20008,-0.676091,11.1629,0,0,0,0
572,-2.18657,-0.788362,11.0744,0,0,0,0
573,-2.1789,-0.922802,11.0203,0,0,0,0
574,-2.14985,-1.04788,10.9453,0,0,0,0
575,-2.10079,-1.17505,10.8647,0,0,0,0
576,-2.05115,-1.2724,10.8184,0,0,0,0
577,-2.01184,-1.42693,10.846,0,0,0,0
578,-1.97127,-1.59858,10.9106,0,0,0,0
579,-1.86564,-1.71611,10.8652,0,0,0,0
580,-1.78158,-1.84538,10.8785,0,0,0,0
581,-1.71024,-1.95089,10.9001,0,0,0,0
582,-1.65033,-1.87572,10.7497,0,0,0,0
583,-1.63557,-1.99668,10.8658,0,0,0,0
584,-1.55037,-1.99735,10.7762,0,0,0,0
585,-1.43182,-2.13453,10.8273,0,0,0,0
586,-1.36602,-2.25159,10.9389,0,0,0,0
587,-1.13049,-2.29368,10.9625,0,0,0,0
588,-1.23178,-2.26735,10.9175,0,0,0,0
589,-1.15265,-2.225,10.8221,0,0,0,0
590,-1.00618,-2.24327,10.8552,0,0,0,0
591,-0.996394,-2.30604,11.0085,0,0,0,0
592,-0.996532,-2.36132,11.1618,0,0,0,0
593,-0.854196,-2.29912,11.0763,0,0,0,0
594,-0.735949,-2.27229,11.1725,0,0,0,0
595,-0.61938,-2.21753,11.2709,0,0,0,0
596,-0.539641,-2.16202,11.3944,0,0,0,0
597,-0.46358,-2.09385,11.4865,0,0,0,0
598,-0.380297,-2.03179,11.3296,0,0,0,0
599,-0.358787,-1.99131,11.5034,0,0,0,0
600,0.18055,-0.879783,11.0851,0,0,0,0
601,0.112557,-0.915499,11.2514,0,0,0,0
602,0.125091,-1.00081,11.202,0,0,0,0
603,-0.211376,-1.5317,11.8663,0,0,0,0
604,-0.194332,-1.34462,11.9191,0,0,0,0
605,-0.225917,-0.949295,11.9964,0,0,0,0
606,-0.174493,-1.06735,11.9087,0,0,0,0
607,-0.216935,-0.790289,11.9338,0,0,0,0
608,-0.157689,-0.899898,11.8514,0,0,0,0
609,-0.156329,-0.773988,11.8158,0,0,0,0
610,-1.16699,0.194863,12.16,0,0,0,0
611,-1.11144,0.229527,12.047,0,0,0,0
612,-1.25165,0.246337,12.112,0,0,0,0
613,-1.33994,0.297049,11.9933,0,0,0,0
614,-1.17316,0.295275,11.9436,0,0,0,0
615,-1.43209,0.302761,11.8751,0,0,0,0
616,-1.52175,0.28056,11.7499,0,0,0,0
617,-1.60022,0.244811,11.6355,0,0,0,0
618,-1.6524,0.211994,11.5148,0,0,0,0
619,-1.94985,-0.053103,11.4302,0,0,0,0
620,-2.002,-0.139256,11.3327,0,0,0,0
621,-2.0232,-0.203521,11.2331,0,0,0,0
622,-2.04169,-0.280139,11.1355,0,0,0,0
623,-2.05331,-0.367007,11.0391,0,0,0,0
624,-2.12622,-0.52069,11.085,0,0,0,0
625,-2.12282,-0.623927,11.0009,0,0,0,0
626,-2.1183,-0.763556,10.9255,0,0,0,0
627,-2.09378,-0.887129,10.8434,0,0,0,0
628,-2.0642,-1.00847,10.7713,0,0,0,0
629,-2.02497,-1.13851,10.7141,0,0,0,0
630,-1.98254,-1.27831,10.7098,0,0,0,0
631,-1.91813,-1.36972,10.6629,0,0,0,0
632,-1.89651,-1.52295,10.7423,0,0,0,0
633,-1.7961,-1.61581,10.6781,0,0,0,0
634,-1.7539,-1.75832,10.757,0,0,0,0
635,-1.6937,-1.70867,10.6284,0,0,0,0
636,-1.60532,-1.77963,10.5903,0,0,0,0
637,-1.51105,-1.89245,10.6107,0,0,0,0
638,-1.43243,-2.00903,10.6723,0,0,0,0
639,-1.40252,-1.93671,10.5535,0,0,0,0
640,-1.32702,-2.10882,10.7072,0,0,0,0
641,-1.28548,-2.20122,10.8183,0,0,0,0
642,-1.18618,-2.15328,10.6982,0,0,0,0
643,-1.03797,-2.17436,10.7059,0,0,0,0
644,-0.867293,-2.17949,10.7203,0,0,0,0
645,-0.853941,-2.24653,10.9043,0,0,0,0
646,-0.696757,-2.22249,10.9809,0,0,0,0
647,-0.165351,-1.76553,11.3934,0,0,0,0
648,-0.255021,-1.85784,11.5371,0,0,0,0
649,-0.254969,-1.89743,11.3677,0,0,0,0
650,-0.146491,-1.78906,11.2319,0,0,0,0
651,-0.101675,-1.00902,11.7484,0,0,0,0
652,-0.095703,-0.823539,11.711,0,0,0,0
653,-0.0260448,-0.736583,11.5509,0,0,0,0
654,-0.111468,-0.67867,11.7,0,0,0,0
655,-1.01614,0.266739,11.8948,0,0,0,0
656,-1.26781,0.340455,11.8312,0,0,0,0
657,-1.08939,0.337764,11.7816,0,0,0,0
658,-1.35534,0.348414,11.7108,0,0,0,0
659,-1.44259,0.328331,11.5922,0,0,0,0
660,-1.52376,0.292376,11.4765,0,0,0,0
661,-1.60095,0.242984,11.353,0,0,0,0
662,-1.71711,0.160108,11.4183,0,0,0,0
663,-1.70799,0.154274,11.2566,0,0,0,0
664,-1.75634,0.098205,11.1522,0,0,0,0
665,-1.84248,0.0101024,11.1587,0,0,0,0
666,-1.84207,0.0337885,11.2842,0,0,0,0
667,-1.91458,-0.0445566,11.2834,0,0,0,0
668,-1.92607,-0.0833225,11.1853,0,0,0,0
669,-1.94508,-0.14614,11.0745,0,0,0,0
670,-1.96531,-0.220489,10.9829,0,0,0,0
671,-1.98465,-0.306044,10.9075,0,0,0,0
672,-2.04008,-0.58468,10.8142,0,0,0,0
673,-2.03642,-0.720058,10.7491,0,0,0,0
674,-2.01064,-0.839813,10.6686,0,0,0,0
675,-1.97531,-0.973803,10.586,0,0,0,0
676,-1.9521,-1.14908,10.5874,0,0,0,0
677,-1.91908,-1.25663,10.5935,0,0,0,0
678,-1.72223,-1.55074,10.512,0,0,0,0
679,-1.62698,-1.64721,10.4749,0,0,0,0
680,-1.52793,-1.74922,10.4603,0,0,0,0
681,-1.41473,-1.83785,10.439,0,0,0,0
682,-1.31947,-1.9167,10.4476,0,0,0,0
683,-1.32938,-2.0069,10.577,0,0,0,0
684,-1.22516,-2.07309,10.5879,0,0,0,0
685,-1.08511,-2.10354,10.5762,0,0,0,0
686,-0.935807,-2.11657,10.5743,0,0,0,0
687,-0.800565,-2.11151,10.5612,0,0,0,0
688,-0.679799,-2.11908,10.6121,0,0,0,0
689,-0.226259,-1.91513,11.054,0,0,0,0
690,-0.235524,-1.90578,11.1906,0,0,0,0
691,-0.332179,-2.00589,11.123,0,0,0,0
692,-0.282277,-1.97457,10.9602,0,0,0,0
693,-0.0460651,-1.67121,11.1154,0,0,0,0
694,-0.0892852,-1.68635,11.2619,0,0,0,0
695,-0.110233,-1.78816,11.0382,0,0,0,0
696,-0.073364,-1.60487,11.3498,0,0,0,0
697,0.00864919,-1.44473,11.2726,0,0,0,0
698,-0.0604006,-1.49107,11.4481,0,0,0,0
699,-0.00566859,-1.55587,11.1795,0,0,0,0
700,-0.0443349,-0.890881,11.6151,0,0,0,0
701,-0.0333402,-1.01945,11.5932,0,0,0,0
702,0.0170285,-0.561311,11.4156,0,0,0,0
703,-0.0618807,-0.559674,11.5631,0,0,0,0
704,0.0553533,-0.688333,11.3725,0,0,0,0
705,-0.158872,-0.520311,11.7151,0,0,0,0
706,-0.595756,0.109339,11.7506,0,0,0,0
707,-0.695012,0.195963,11.7288,0,0,0,0
708,-0.714506,0.105471,11.8854,0,0,0,0
709,-0.588633,-0.00539911,11.8871,0,0,0,0
710,-0.477541,0.000506663,11.7472,0,0,0,0
711,-0.779539,0.195103,11.8147,0,0,0,0
712,-0.929937,0.311616,11.7295,0,0,0,0
713,-1.18286,0.38217,11.6668,0,0,0,0
714,-0.976261,0.377373,11.6032,0,0,0,0
715,-1.27149,0.393937,11.5466,0,0,0,0
716,-1.37754,0.369787,11.4188,0,0,0,0
717,-1.46433,0.329635,11.3014,0,0,0,0
718,-1.54082,0.279237,11.1848,0,0,0,0
719,-1.62111,0.20696,11.0359,0,0,0,0
720,-1.7487,0.085646,11.0248,0,0,0,0
721,-1.84254,-0.0205628,11.0275,0,0,0,0
722,-1.86582,-0.0854969,10.918,0,0,0,0
723,-1.90023,-0.179328,10.8315,0,0,0,0
724,-1.93314,-0.292655,10.7628,0,0,0,0
725,-2.03853,-0.445624,10.9097,0,0,0,0
726,-1.95698,-0.41665,10.7055,0,0,0,0
727,-1.96309,-0.55723,10.6322,0,0,0,0
728,-1.95856,-0.68523,10.5756,0,0,0,0
729,-1.92702,-0.790571,10.487,0,0,0,0
730,-1.8964,-0.911309,10.4143,0,0,0,0
731,-1.91694,-1.04278,10.4823,0,0,0,0
732,-1.8547,-1.01772,10.3485,0,0,0,0
733,-1.86677,-1.17862,10.4589,0,0,0,0
734,-1.80007,-1.28296,10.4118,0,0,0,0
735,-1.82174,-1.45016,10.5719,0,0,0,0
736,-1.86421,-1.31014,10.5366,0,0,0,0
737,-1.7301,-1.41631,10.401,0,0,0,0
738,-1.65359,-1.49753,10.3587,0,0,0,0
739,-1.55395,-1.59088,10.3119,0,0,0,0
740,-1.43629,-1.69972,10.2858,0,0,0,0
741,-1.29228,-1.80811,10.2685,0,0,0,0
742,-1.20587,-1.9281,10.3639,0,0,0,0
743,-1.24546,-1.99159,10.4875,0,0,0,0
744,-1.13441,-2.01974,10.4518,0,0,0,0
745,-0.994025,-2.04718,10.4426,0,0,0,0
746,-0.846748,-2.06188,10.4447,0,0,0,0
747,0.979484,0.928589,3.52966,0,0,0,0
748,0.945085,0.984129,3.66761,0,0,0,0
749,1.01325,0.870569,3.74756,0,0,0,0
750,-0.677088,-2.05329,10.4247,0,0,0,0
751,-0.206636,-1.92258,10.7844,0,0,0,0
752,-0.355263,-2.0334,10.8436,0,0,0,0
753,-0.281477,-1.98219,10.6781,0,0,0,0
754,-0.144947,-1.85377,10.8949,0,0,0,0
755,0.0535908,-1.52042,11.0163,0,0,0,0
756,0.0155024,-1.63406,10.938,0,0,0,0
757,0.0792388,-1.40968,11.0764,0,0,0,0
758,0.0940153,-1.14259,11.2366,0,0,0,0
759,0.0258939,-1.15833,11.4163,0,0,0,0
760,0.0154572,-1.30059,11.3734,0,0,0,0
761,0.089313,-1.27836,11.1668,0,0,0,0
762,0.0235793,-0.874601,11.4643,0,0,0,0
763,0.0967408,-0.803656,11.295,0,0,0,0
764,0.0972878,-0.529928,11.2468,0,0,0,0
765,0.134212,-0.643816,11.1954,0,0,0,0
766,-0.831855,0.326474,11.6158,0,0,0,0
767,-1.10376,0.422797,11.4981,0,0,0,0
768,-0.9125,0.429935,11.4109,0,0,0,0
769,-1.19625,0.437416,11.3725,0,0,0,0
770,-1.30075,0.415266,11.2504,0,0,0,0
771,-1.39127,0.374148,11.1401,0,0,0,0
772,-1.45806,0.331353,11.0206,0,0,0,0
773,-1.49745,0.297455,10.9104,0,0,0,0
774,-1.57403,0.229295,10.8493,0,0,0,0
775,-1.66393,0.152664,10.9075,0,0,0,0
776,-1.74072,0.0622342,10.8613,0,0,0,0
777,-1.78426,-0.0272388,10.7411,0,0,0,0
778,-1.83304,-0.145602,10.6541,0,0,0,0
779,-1.87079,-0.276536,10.5866,0,0,0,0
780,-1.88335,-0.393321,10.5152,0,0,0,0
781,-1.88546,-0.517331,10.4492,0,0,0,0
782,-1.87841,-0.63178,10.3944,0,0,0,0
783,-1.85146,-0.750193,10.315,0,0,0,0
784,-1.82652,-0.862121,10.2547,0,0,0,0
785,-1.79919,-0.962654,10.2139,0,0,0,0
786,-1.73158,-1.28152,10.2941,0,0,0,0
787,-1.65823,-1.36669,10.24,0,0,0,0
788,-1.57441,-1.45084,10.1874,0,0,0,0
789,-1.47464,-1.5444,10.1415,0,0,0,0
790,-1.33638,-1.6446,10.0812,0,0,0,0
791,-1.20279,-1.75386,10.089,0,0,0,0
792,-1.16513,-1.86124,10.2263,0,0,0,0
793,-1.05047,-1.84624,10.1028,0,0,0,0
794,-1.06034,-1.94551,10.2859,0,0,0,0
795,-0.905003,-1.99675,10.3138,0,0,0,0
796,-0.946676,-1.93217,10.1975,0,0,0,0
797,-0.343866,-1.9886,10.4022,0,0,0,0
798,-0.379739,-2.02927,10.5854,0,0,0,0
799,-0.517339,-2.05663,10.4993,0,0,0,0
800,-0.224862,-1.94114,10.4869,0,0,0,0
801,-0.136033,-1.87556,10.5974,0,0,0,0
802,-0.0584215,-1.792,10.6949,0,0,0,0
803,-0.0334023,-1.73132,10.8549,0,0,0,0
804,0.0792997,-1.58814,10.7724,0,0,0,0
805,0.03616,-1.67316,10.7131,0,0,0,0
806,0.117654,-1.48444,10.8337,0,0,0,0
807,0.145412,-1.36488,10.9036,0,0,0,0
808,0.157067,-1.26066,10.9691,0,0,0,0
809,0.168818,-1.11592,11.0365,0,0,0,0
810,0.164459,-1.01496,11.0921,0,0,0,0
811,0.0714298,-1.03853,11.3322,0,0,0,0
812,0.164928,-0.752112,11.1348,0,0,0,0
813,0.167184,-0.483784,11.0892,0,0,0,0
814,0.205247,-0.601855,11.0309,0,0,0,0
815,0.123981,-0.37758,11.1371,0,0,0,0
816,0.0475645,-0.40665,11.2952,0,0,0,0
817,0.0671228,-0.259359,11.1807,0,0,0,0
818,-0.00937916,-0.295231,11.3362,0,0,0,0
819,0.00370192,-0.155369,11.219,0,0,0,0
820,-0.0640251,-0.198281,11.3611,0,0,0,0
821,-0.069176,-0.0645776,11.2601,0,0,0,0
822,-0.143398,-0.105696,11.4082,0,0,0,0
823,-0.152004,0.0232987,11.297,0,0,0,0
824,-0.223765,-0.0238535,11.4455,0,0,0,0
825,-0.84302,0.376067,11.5138,0,0,0,0
826,-0.767693,0.393266,11.4133,0,0,0,0
827,-1.03183,0.465699,11.3137,0,0,0,0
828,-0.890948,0.478453,11.2347,0,0,0,0
829,-1.14346,0.474261,11.2059,0,0,0,0
830,-1.22328,0.459788,11.09,0,0,0,0
831,-1.30331,0.426811,10.9805,0,0,0,0
832,-1.3839,0.378231,10.8755,0,0,0,0
833,-1.44863,0.327743,10.7839,0,0,0,0
834,-1.51329,0.268496,10.7035,0,0,0,0
835,-1.61945,0.175778,10.7644,0,0,0,0
836,-1.56093,0.215446,10.6317,0,0,0,0
837,-1.66237,0.109721,10.6569,0,0,0,0
838,-1.72748,-0.00783064,10.5514,0,0,0,0
839,-1.7773,-0.129617,10.4806,0,0,0,0
840,-1.80234,-0.245032,10.4041,0,0,0,0
841,-1.81517,-0.364876,10.3381,0,0,0,0
842,-1.81491,-0.483288,10.2739,0,0,0,0
843,-1.8051,-0.60062,10.2153,0,0,0,0
844,-1.78257,-0.71821,10.1479,0,0,0,0
845,-1.76408,-0.834955,10.1045,0,0,0,0
846,-1.73801,-0.968165,10.0872,0,0,0,0
847,-1.77268,-1.12093,10.2566,0,0,0,0
848,-1.69166,-1.07112,10.0674,0,0,0,0
849,-1.67647,-1.21328,10.1427,0,0,0,0
850,-1.60294,-1.30348,10.0841,0,0,0,0
851,-1.50964,-1.3882,10.0075,0,0,0,0
852,-1.4113,-1.48628,9.96448,0,0,0,0
853,-1.32618,-1.54709,9.91532,0,0,0,0
854,-1.23104,-1.6366,9.92246,0,0,0,0
855,-1.11186,-1.72028,9.92177,0,0,0,0
856,-0.975072,-1.78995,9.91808,0,0,0,0
857,-0.899475,-1.87897,10.0586,0,0,0,0
858,-0.799877,-1.95427,10.1865,0,0,0,0
859,-0.76725,-1.89925,10.0356,0,0,0,0
860,-0.305863,-1.94356,10.209,0,0,0,0
861,-0.488049,-2.00104,10.3168,0,0,0,0
862,-0.43846,-1.94637,10.1379,0,0,0,0
863,-0.159834,-1.89368,10.2754,0,0,0,0
864,-0.0707075,-1.83335,10.3959,0,0,0,0
865,0.00917231,-1.75164,10.4824,0,0,0,0
866,0.0849362,-1.65063,10.5418,0,0,0,0
867,0.140164,-1.54973,10.6003,0,0,0,0
868,0.182519,-1.44145,10.6592,0,0,0,0
869,0.211555,-1.32844,10.7203,0,0,0,0
870,0.220009,-1.22335,10.8018,0,0,0,0
871,0.235018,-1.09344,10.8545,0,0,0,0
872,0.236794,-0.964009,10.9112,0,0,0,0
873,0.228591,-0.715599,10.982,0,0,0,0
874,0.240416,-0.438257,10.919,0,0,0,0
875,0.270927,-0.575538,10.8753,0,0,0,0
876,0.196291,-0.326526,10.9701,0,0,0,0
877,0.145726,-0.218402,11.011,0,0,0,0
878,0.075154,-0.115895,11.0676,0,0,0,0
879,3.64E-05,-0.017212,11.1083,0,0,0,0
880,-0.0838466,0.0638139,11.1554,0,0,0,0
881,-0.166128,0.140447,11.1853,0,0,0,0
882,-0.245591,0.109457,11.3293,0,0,0,0
883,-0.369009,0.307341,11.2005,0,0,0,0
884,-0.454287,0.278315,11.343,0,0,0,0
885,-0.345548,0.205911,11.3298,0,0,0,0
886,-0.260527,0.221942,11.203,0,0,0,0
887,-0.683484,0.453909,11.1968,0,0,0,0
888,-0.780587,0.446519,11.2868,0,0,0,0
889,-0.679427,0.40379,11.3159,0,0,0,0
890,-0.592437,0.418963,11.2067,0,0,0,0
891,-0.766363,0.488706,11.1459,0,0,0,0
892,-0.881895,0.516322,11.0848,0,0,0,0
893,-0.997627,0.497942,11.1723,0,0,0,0
894,-1.0257,0.523469,11.036,0,0,0,0
895,-1.15411,0.501346,10.9217,0,0,0,0
896,-1.24189,0.465089,10.8163,0,0,0,0
897,-1.32041,0.418313,10.7197,0,0,0,0
898,-1.38689,0.367012,10.6196,0,0,0,0
899,-1.45861,0.302456,10.5445,0,0,0,0
900,-1.53252,0.225666,10.498,0,0,0,0
901,-1.60872,0.129165,10.4481,0,0,0,0
902,-1.67642,0.00888241,10.3735,0,0,0,0
903,-1.71208,-0.0965479,10.2941,0,0,0,0
904,-1.73806,-0.21629,10.2219,0,0,0,0
905,-1.74896,-0.33384,10.1574,0,0,0,0
906,-1.74733,-0.45107,10.0929,0,0,0,0
907,-1.73676,-0.566433,10.0347,0,0,0,0
908,-1.72086,-0.685082,9.98393,0,0,0,0
909,-1.7036,-0.805441,9.94487,0,0,0,0
910,-1.66588,-0.926884,9.89847,0,0,0,0
911,-1.61265,-1.11041,9.92917,0,0,0,0
912,-1.52818,-1.24762,9.87792,0,0,0,0
913,-1.44715,-1.34165,9.82589,0,0,0,0
914,-1.36655,-1.43406,9.80254,0,0,0,0
915,-1.26835,-1.52347,9.77221,0,0,0,0
916,-1.15809,-1.6127,9.76067,0,0,0,0
917,-1.04493,-1.68667,9.755,0,0,0,0
918,-0.841685,-1.833,9.90504,0,0,0,0
919,-0.90647,-1.75513,9.75259,0,0,0,0
920,-0.712248,-1.85637,9.88277,0,0,0,0
921,-0.640786,-1.90196,9.99317,0,0,0,0
922,-0.389809,-1.89723,9.95564,0,0,0,0
923,-0.545417,-1.92664,10.0553,0,0,0,0
924,-0.501571,-1.88083,9.88459,0,0,0,0
925,-0.279628,-1.9025,10.0243,0,0,0,0
926,-0.152465,-1.87447,10.0842,0,0,0,0
927,-0.0547576,-1.82687,10.1302,0,0,0,0
928,-0.000480445,-1.78593,10.2125,0,0,0,0
929,0.0732541,-1.71108,10.291,0,0,0,0
930,0.138011,-1.62334,10.3628,0,0,0,0
931,0.199149,-1.51635,10.4241,0,0,0,0
932,0.24137,-1.41305,10.4824,0,0,0,0
933,0.277802,-1.29016,10.5398,0,0,0,0
934,0.294059,-1.17977,10.6063,0,0,0,0
935,0.299123,-1.06093,10.6832,0,0,0,0
936,0.306845,-0.933898,10.7265,0,0,0,0
937,0.308774,-0.806245,10.7631,0,0,0,0
938,0.248842,-0.825253,10.9182,0,0,0,0
939,0.295362,-0.685167,10.8168,0,0,0,0
940,0.31235,-0.410074,10.7495,0,0,0,0
941,0.347347,-0.525606,10.6861,0,0,0,0
942,0.26764,-0.291928,10.8043,0,0,0,0
943,0.215858,-0.172034,10.8442,0,0,0,0
944,0.148066,-0.0650174,10.8952,0,0,0,0
945,0.0638434,0.0284347,10.9589,0,0,0,0
946,-0.397492,0.401053,11.059,0,0,0,0
947,-0.483945,0.367962,11.2132,0,0,0,0
948,-0.28089,0.32253,11.0728,0,0,0,0
949,-0.520622,0.434839,11.1069,0,0,0,0
950,-0.630624,0.479131,11.0923,0,0,0,0
951,-0.736643,0.524959,11.0059,0,0,0,0
952,-0.854164,0.552779,10.9278,0,0,0,0
953,-0.976584,0.565812,10.8379,0,0,0,0
954,-1.09037,0.541964,10.7442,0,0,0,0
955,-1.17586,0.50687,10.6523,0,0,0,0
956,-1.26057,0.45726,10.5598,0,0,0,0
957,-1.33098,0.404211,10.4666,0,0,0,0
958,-1.41141,0.331573,10.3809,0,0,0,0
959,-1.49397,0.243404,10.3329,0,0,0,0
960,-1.55566,0.151155,10.2383,0,0,0,0
961,-1.61485,0.0426239,10.1798,0,0,0,0
962,-1.65487,-0.0731759,10.1056,0,0,0,0
963,-1.68291,-0.195984,10.0467,0,0,0,0
964,-1.68971,-0.310702,9.97528,0,0,0,0
965,-1.68962,-0.425261,9.91941,0,0,0,0
966,-1.68446,-0.53638,9.87926,0,0,0,0
967,-1.66715,-0.659012,9.8219,0,0,0,0
968,-1.64608,-0.768358,9.76929,0,0,0,0
969,-1.61976,-0.844015,9.71711,0,0,0,0
970,-1.5893,-0.951958,9.72554,0,0,0,0
971,-1.53588,-1.09427,9.72253,0,0,0,0
972,-1.46967,-1.20702,9.6827,0,0,0,0
973,-1.39284,-1.3077,9.64068,0,0,0,0
974,-1.30566,-1.41357,9.62724,0,0,0,0
975,-1.21181,-1.50266,9.60797,0,0,0,0
976,-1.10282,-1.58682,9.58953,0,0,0,0
977,-0.978931,-1.66283,9.57452,0,0,0,0
978,-0.77212,-1.80305,9.75729,0,0,0,0
979,-0.646191,-1.82787,9.74293,0,0,0,0
980,-0.597084,-1.86207,9.84226,0,0,0,0
981,-0.483002,-1.83785,9.69743,0,0,0,0
982,-0.3568,-1.85533,9.77185,0,0,0,0
983,-0.23463,-1.86086,9.84308,0,0,0,0
984,-0.120377,-1.8431,9.9088,0,0,0,0
985,-0.016488,-1.80059,9.97587,0,0,0,0
986,0.0660878,-1.74131,10.0389,0,0,0,0
987,0.135275,-1.67086,10.1106,0,0,0,0
988,0.200573,-1.58352,10.1831,0,0,0,0
989,0.252314,-1.49078,10.253,0,0,0,0
990,0.301695,-1.3805,10.3087,0,0,0,0
991,0.337642,-1.26829,10.3616,0,0,0,0
992,0.365455,-1.14556,10.4148,0,0,0,0
993,0.371567,-1.03085,10.4866,0,0,0,0
994,0.382651,-0.891054,10.5296,0,0,0,0
995,0.372308,-0.778861,10.5976,0,0,0,0
996,0.363919,-0.65411,10.6424,0,0,0,0
997,0.381088,-0.374394,10.5793,0,0,0,0
998,0.413276,-0.487854,10.5185,0,0,0,0
999,0.33533,-0.256257,10.638,0,0,0,0
1000,0.277664,-0.135508,10.6914,0,0,0,0
1001,0.210674,-0.0258065,10.7409,0,0,0,0
1002,0.134696,0.0602574,10.8009,0,0,0,0
1003,-0.0695379,0.255648,10.895,0,0,0,0
1004,-0.180885,0.245345,11.0666,0,0,0,0
1005,-0.102461,0.166401,11.0638,0,0,0,0
1006,-0.194254,0.327966,10.9558,0,0,0,0
1007,-0.289433,0.402948,10.9366,0,0,0,0
1008,-0.40485,0.481331,10.89,0,0,0,0
1009,-0.51461,0.479122,10.9961,0,0,0,0
1010,-0.515774,0.531455,10.8597,0,0,0,0
1011,-0.613216,0.522075,10.9583,0,0,0,0
1012,-0.673964,0.564288,10.8411,0,0,0,0
1013,-0.810123,0.592307,10.7543,0,0,0,0
1014,-0.939736,0.59965,10.6722,0,0,0,0
1015,-1.02818,0.58179,10.5827,0,0,0,0
1016,-1.11471,0.54807,10.476,0,0,0,0
1017,-1.19531,0.502235,10.3712,0,0,0,0
1018,-1.28262,0.437384,10.2946,0,0,0,0
1019,-1.36845,0.359508,10.2153,0,0,0,0
1020,-1.44574,0.271606,10.1409,0,0,0,0
1021,-1.51792,0.167275,10.0746,0,0,0,0
1022,-1.57418,0.0534927,10.0055,0,0,0,0
1023,-1.60862,-0.058235,9.92965,0,0,0,0
1024,-1.62866,-0.171864,9.85854,0,0,0,0
1025,-1.64113,-0.294363,9.80487,0,0,0,0
1026,-1.63897,-0.40157,9.74441,0,0,0,0
1027,-1.63499,-0.507998,9.70851,0,0,0,0
1028,-1.61886,-0.620388,9.64991,0,0,0,0
1029,-1.60153,-0.725671,9.6043,0,0,0,0
1030,-1.57753,-0.826083,9.56473,0,0,0,0
1031,-1.53702,-0.947869,9.55401,0,0,0,0
1032,-1.48467,-1.07504,9.53416,0,0,0,0
1033,-1.42163,-1.18423,9.49211,0,0,0,0
1034,-1.34644,-1.29274,9.46648,0,0,0,0
1035,-1.2562,-1.40136,9.4574,0,0,0,0
1036,-1.16287,-1.48815,9.43814,0,0,0,0
1037,-1.05142,-1.571,9.41194,0,0,0,0
1038,-0.911285,-1.64973,9.37628,0,0,0,0
1039,-0.851154,-1.72324,9.56891,0,0,0,0
1040,-0.759366,-1.72065,9.39852,0,0,0,0
1041,-0.703911,-1.77523,9.58183,0,0,0,0
